"PTT","date_time","year","date","time","argos_loc_class","lon","lat","dep_year","dep_date","end_date","track_dur","dep_loc","dep_lat","dep_lon","stage","sex","maturity","init_activity","num_locations","movement"
"88741",2008-11-16 12:25:00,2008,2008-11-16,12:25:00,"3",161.111,-43.786,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-16 12:40:00,2008,2008-11-16,12:40:00,"0",161.121,-43.793,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-16 14:32:00,2008,2008-11-16,14:32:00,"1",161.195,-43.819,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-16 16:14:00,2008,2008-11-16,16:14:00,"B",161.256,-43.839,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-16 16:36:00,2008,2008-11-16,16:36:00,"A",161.487,-43.824,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-16 17:26:00,2008,2008-11-16,17:26:00,"B",161.295,-43.877,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-17 12:04:00,2008,2008-11-17,12:04:00,"A",162.216,-44.144,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-17 12:18:00,2008,2008-11-17,12:18:00,"1",162.238,-44.146,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-17 12:44:00,2008,2008-11-17,12:44:00,"A",162.253,-44.154,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-17 13:40:00,2008,2008-11-17,13:40:00,"B",162.313,-44.152,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-17 14:24:00,2008,2008-11-17,14:24:00,"A",162.315,-44.138,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-17 16:04:00,2008,2008-11-17,16:04:00,"0",162.447,-44.19,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-17 16:23:00,2008,2008-11-17,16:23:00,"A",162.462,-44.187,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-17 17:06:00,2008,2008-11-17,17:06:00,"A",162.497,-44.164,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-18 12:01:00,2008,2008-11-18,12:01:00,"A",163.1,-44.215,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-18 12:32:00,2008,2008-11-18,12:32:00,"0",163.166,-44.194,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-18 13:17:00,2008,2008-11-18,13:17:00,"2",163.164,-44.227,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-18 13:36:00,2008,2008-11-18,13:36:00,"A",163.172,-44.227,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-18 14:12:00,2008,2008-11-18,14:12:00,"0",163.207,-44.223,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-18 15:54:00,2008,2008-11-18,15:54:00,"1",163.273,-44.236,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-18 16:13:00,2008,2008-11-18,16:13:00,"1",163.284,-44.238,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-18 16:39:00,2008,2008-11-18,16:39:00,"2",163.307,-44.241,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-18 17:49:00,2008,2008-11-18,17:49:00,"0",163.383,-44.257,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-19 12:55:00,2008,2008-11-19,12:55:00,"A",164.604,-44.398,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-19 13:18:00,2008,2008-11-19,13:18:00,"1",164.569,-44.391,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-19 13:59:00,2008,2008-11-19,13:59:00,"0",164.566,-44.39,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-19 16:00:00,2008,2008-11-19,16:00:00,"1",164.593,-44.39,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-19 16:17:00,2008,2008-11-19,16:17:00,"2",164.591,-44.38,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-19 17:36:00,2008,2008-11-19,17:36:00,"0",164.637,-44.38,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-19 17:55:00,2008,2008-11-19,17:55:00,"0",164.593,-44.379,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-20 12:29:00,2008,2008-11-20,12:29:00,"2",165.027,-44.514,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-20 12:56:00,2008,2008-11-20,12:56:00,"1",165.05,-44.52,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-20 13:49:00,2008,2008-11-20,13:49:00,"1",165.088,-44.511,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-20 15:33:00,2008,2008-11-20,15:33:00,"1",165.084,-44.491,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-20 15:49:00,2008,2008-11-20,15:49:00,"A",165.086,-44.488,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-20 15:53:00,2008,2008-11-20,15:53:00,"1",165.098,-44.497,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-20 17:28:00,2008,2008-11-20,17:28:00,"0",165.104,-44.493,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-20 17:32:00,2008,2008-11-20,17:32:00,"1",165.047,-44.482,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-21 12:01:00,2008,2008-11-21,12:01:00,"B",165.278,-44.372,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-21 12:10:00,2008,2008-11-21,12:10:00,"1",165.294,-44.381,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-21 13:40:00,2008,2008-11-21,13:40:00,"1",165.325,-44.387,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-21 15:22:00,2008,2008-11-21,15:22:00,"1",165.391,-44.418,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-21 15:30:00,2008,2008-11-21,15:30:00,"1",165.395,-44.429,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-21 15:38:00,2008,2008-11-21,15:38:00,"B",165.386,-44.434,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-21 17:08:00,2008,2008-11-21,17:08:00,"A",165.523,-44.46,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-21 17:19:00,2008,2008-11-21,17:19:00,"0",165.424,-44.406,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-22 12:14:00,2008,2008-11-22,12:14:00,"0",165.599,-44.438,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-22 13:23:00,2008,2008-11-22,13:23:00,"1",165.722,-44.434,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-22 13:28:00,2008,2008-11-22,13:28:00,"2",165.726,-44.436,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-22 15:08:00,2008,2008-11-22,15:08:00,"1",165.716,-44.438,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-22 15:22:00,2008,2008-11-22,15:22:00,"B",165.74,-44.434,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-22 16:45:00,2008,2008-11-22,16:45:00,"1",165.715,-44.409,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-22 17:06:00,2008,2008-11-22,17:06:00,"3",165.697,-44.417,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-23 13:19:00,2008,2008-11-23,13:19:00,"B",166.352,-44.627,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-23 15:00:00,2008,2008-11-23,15:00:00,"A",166.363,-44.679,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-23 16:24:00,2008,2008-11-23,16:24:00,"B",166.364,-44.724,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-23 16:50:00,2008,2008-11-23,16:50:00,"B",166.379,-44.743,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-24 13:08:00,2008,2008-11-24,13:08:00,"1",166.272,-45.109,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-24 13:16:00,2008,2008-11-24,13:16:00,"B",166.261,-45.124,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-24 14:48:00,2008,2008-11-24,14:48:00,"1",166.321,-45.148,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-24 15:59:00,2008,2008-11-24,15:59:00,"A",166.37,-45.181,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-24 17:38:00,2008,2008-11-24,17:38:00,"A",166.395,-45.224,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-25 12:15:00,2008,2008-11-25,12:15:00,"1",166.206,-45.755,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-25 12:52:00,2008,2008-11-25,12:52:00,"A",166.191,-45.769,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-25 12:59:00,2008,2008-11-25,12:59:00,"2",166.194,-45.776,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-25 14:40:00,2008,2008-11-25,14:40:00,"1",166.194,-45.781,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-25 15:37:00,2008,2008-11-25,15:37:00,"B",166.143,-45.781,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-25 16:29:00,2008,2008-11-25,16:29:00,"1",166.158,-45.845,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-25 17:11:00,2008,2008-11-25,17:11:00,"0",166.508,-45.955,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-26 12:33:00,2008,2008-11-26,12:33:00,"B",166.639,-46.57,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-26 12:50:00,2008,2008-11-26,12:50:00,"B",166.66,-46.571,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-26 14:29:00,2008,2008-11-26,14:29:00,"1",166.789,-46.592,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-26 16:16:00,2008,2008-11-26,16:16:00,"1",166.803,-46.625,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-26 16:50:00,2008,2008-11-26,16:50:00,"1",166.834,-46.635,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-26 17:54:00,2008,2008-11-26,17:54:00,"B",166.973,-46.719,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-27 12:40:00,2008,2008-11-27,12:40:00,"A",167.368,-47.465,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-27 14:19:00,2008,2008-11-27,14:19:00,"2",167.466,-47.526,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-27 16:07:00,2008,2008-11-27,16:07:00,"2",167.5,-47.585,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-27 16:24:00,2008,2008-11-27,16:24:00,"B",167.515,-47.59,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-27 17:45:00,2008,2008-11-27,17:45:00,"B",167.525,-47.606,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-28 12:31:00,2008,2008-11-28,12:31:00,"B",168.185,-48.243,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-28 12:44:00,2008,2008-11-28,12:44:00,"A",168.326,-48.395,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-28 14:08:00,2008,2008-11-28,14:08:00,"1",168.34,-48.392,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-28 15:54:00,2008,2008-11-28,15:54:00,"B",168.318,-48.4,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-28 17:34:00,2008,2008-11-28,17:34:00,"A",168.347,-48.429,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-29 12:17:00,2008,2008-11-29,12:17:00,"B",168.718,-48.951,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-29 12:21:00,2008,2008-11-29,12:21:00,"A",168.695,-48.942,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-29 14:01:00,2008,2008-11-29,14:01:00,"A",168.955,-49.049,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-29 15:40:00,2008,2008-11-29,15:40:00,"1",168.831,-49.033,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-29 15:40:00,2008,2008-11-29,15:40:00,"0",168.849,-49.02,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-29 17:18:00,2008,2008-11-29,17:18:00,"B",168.883,-49.056,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-29 17:22:00,2008,2008-11-29,17:22:00,"A",168.997,-49.06,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-30 12:07:00,2008,2008-11-30,12:07:00,"B",169.391,-49.411,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-30 13:47:00,2008,2008-11-30,13:47:00,"1",169.468,-49.465,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-30 15:30:00,2008,2008-11-30,15:30:00,"A",169.502,-49.508,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-30 15:31:00,2008,2008-11-30,15:31:00,"B",169.525,-49.497,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-11-30 16:55:00,2008,2008-11-30,16:55:00,"0",168.86,-49.412,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-12-01 12:31:00,2008,2008-12-01,12:31:00,"B",169.952,-50.065,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-12-01 13:17:00,2008,2008-12-01,13:17:00,"B",169.995,-50.097,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-12-01 13:37:00,2008,2008-12-01,13:37:00,"0",168.637,-49.806,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
"88741",2008-12-01 15:15:00,2008,2008-12-01,15:15:00,"B",170.059,-50.122,"2008",2008-11-01,2009-04-04,154,"Eden, Australia",-37.0712,149.9543,"Migrating south","Female","Adult","Travelling",1409,"Southern migration towards New Zealand and then onto Antarctic feeding grounds"
